,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
5100,"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5101,Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5102,Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5103,Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5104,Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5105,Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5106,Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5107,Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5108,Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5109,High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5110,"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5111,Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5112,Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5113,Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5114,Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5115,Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5116,IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5117,IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5118,IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5119,IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5120,Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5121,IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5122,Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5123,India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5124,Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5125,Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5126,"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5127,Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5128,Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5129,Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5130,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5131,Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5132,Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5133,Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5134,Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5135,Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5136,Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5137,Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5138,Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5139,St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5140,"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5141,Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5142,Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5143,Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5144,Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5145,Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5146,Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5147,St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5148,Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5149,Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5150,Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5151,Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5152,Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5153,Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5154,Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5155,Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5156,Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5157,Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5158,Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5159,Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5160,"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5161,St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5162,Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5163,Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5164,Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5165,Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5166,Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5167,Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5168,Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5169,Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5170,Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5171,"Macedonia, FYR",MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5172,Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5173,Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5174,Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5175,Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5176,Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5177,Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5178,Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5179,Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5180,Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5181,Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5182,Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5183,Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5184,North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5185,Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5186,New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5187,Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5188,Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5189,Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5190,Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5191,Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5192,Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5193,Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5194,New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5195,OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5196,Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5197,Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5198,Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5199,Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5200,Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5201,Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5202,Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5203,Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5204,Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5205,Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5206,Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5207,"Korea, Dem. People’s Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5208,Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5209,Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5210,West Bank and Gaza,PSE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5211,Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5212,Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5213,French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5214,Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5215,Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5216,Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5217,Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5218,South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5219,Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5220,Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5221,Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5222,Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5223,Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5224,Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5225,El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5226,San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5227,Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5228,Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5229,Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5230,South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5231,Sub-Saharan Africa,SSF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5232,Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5233,Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5234,Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5235,Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5236,Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5237,Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5238,Swaziland,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5239,Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5240,Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5241,Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5242,Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5243,Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5244,East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5245,Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5246,Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5247,Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5248,Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5249,Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5250,Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5251,Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5252,Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5253,Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5254,South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5255,Sub-Saharan Africa (IDA & IBRD countries),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5256,Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5257,Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5258,Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5259,Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5260,Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5261,Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5262,Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5263,Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5264,Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5265,United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5266,Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5267,St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5268,"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5269,British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5270,Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5271,Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5272,Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5273,World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5274,Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5275,Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5276,"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5277,South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5278,Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5279,Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1979,0.0
5280,Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5281,Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5282,Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5283,Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5284,Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5285,Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5286,United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5287,Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5288,Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5289,American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5290,Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5291,Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5292,Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5293,Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5294,Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5295,Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5296,Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5297,Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5298,Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5299,Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5300,Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5301,"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5302,Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5303,Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5304,Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5305,Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5306,Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5307,Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5308,Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5309,Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5310,Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5311,Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5312,Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5313,Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5314,Central Europe and the Baltics,CEB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5315,Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5316,Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5317,Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5318,China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5319,Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5320,Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5321,"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5322,"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5323,Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5324,Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5325,Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5326,Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5327,Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5328,Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5329,Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5330,Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
5331,Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1980,0.0
