,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
2310,Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2311,Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2312,Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2313,Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2314,South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2315,Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2316,Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2317,Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2318,Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2319,Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2320,Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2321,El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2322,San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2323,Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2324,Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2325,Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2326,South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2327,Sub-Saharan Africa,SSF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2328,Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2329,Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2330,Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2331,Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2332,Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2333,Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2334,Swaziland,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2335,Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2336,Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2337,Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2338,Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2339,Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2340,East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2341,Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2342,Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2343,Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2344,Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2345,Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2346,Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2347,Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2348,Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2349,Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2350,South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2351,Sub-Saharan Africa (IDA & IBRD countries),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2352,Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2353,Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2354,Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2355,Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2356,Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2357,Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2358,Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2359,Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2360,Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2361,United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2362,Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2363,St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2364,"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2365,British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2366,Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2367,Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2368,Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2369,World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2370,Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2371,Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2372,"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2373,South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2374,Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2375,Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1968,
2376,Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2377,Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2378,Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2379,Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2380,Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2381,Arab World,ARB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2382,United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2383,Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2384,Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2385,American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2386,Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2387,Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2388,Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2389,Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2390,Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2391,Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2392,Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2393,Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2394,Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2395,Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2396,Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2397,"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2398,Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2399,Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2400,Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2401,Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2402,Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2403,Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2404,Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2405,Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2406,Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2407,Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2408,Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2409,Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2410,Central Europe and the Baltics,CEB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2411,Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2412,Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2413,Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2414,China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2415,Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2416,Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2417,"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2418,"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2419,Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2420,Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2421,Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2422,Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2423,Caribbean small states,CSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2424,Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2425,Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2426,Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2427,Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2428,Czech Republic,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2429,Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2430,Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2431,Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2432,Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2433,Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2434,Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2435,East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2436,Early-demographic dividend,EAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2437,East Asia & Pacific,EAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2438,Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2439,Europe & Central Asia,ECS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2440,Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2441,"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2442,Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2443,Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2444,Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2445,Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2446,Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2447,European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2448,Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2449,Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2450,Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2451,France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2452,Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2453,"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2454,Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2455,United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2456,Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2457,Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2458,Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2459,Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2460,"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2461,Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2462,Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2463,Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2464,Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2465,Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2466,Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2467,Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2468,Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2469,High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2470,"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2471,Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2472,Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2473,Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2474,Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2475,Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2476,IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2477,IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2478,IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2479,IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2480,Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2481,IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2482,Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2483,India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2484,Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2485,Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2486,"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2487,Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2488,Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2489,Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2490,Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2491,Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2492,Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2493,Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2494,Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2495,Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2496,Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2497,Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2498,Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2499,St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2500,"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2501,Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2502,Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2503,Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2504,Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2505,Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2506,Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2507,St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2508,Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2509,Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2510,Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2511,Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2512,Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2513,Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2514,Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2515,Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2516,Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2517,Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2518,Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2519,Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2520,"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2521,St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2522,Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2523,Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2524,Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2525,Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2526,Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2527,Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2528,Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2529,Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2530,Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2531,"Macedonia, FYR",MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2532,Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2533,Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2534,Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2535,Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2536,Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2537,Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2538,Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
2539,Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,1969,
